order_id,order_date,store_id,city,country,product,category,quantity,unit_price,total_amount,payment_method,order_type,customer_age,rating
ORD-117964,2025-06-30 14:55:00,KFC-003,Karachi,Pakistan,Mighty Zinger,Burgers,3,890,2670,cash,dine-in,,2.9
ORD-104557,2023-08-06 17:03:00,KFC-008,Manchester,UK,Coleslaw,Sides,2,180,360,Online,delivery,23.0,3.3
ORD-137175,2024-10-07 21:47:00,KFC-001,Islamabad,Pakistan,Dinner Meal,Meals,1,990,-990,Credit Card,delivery,60.0,3.3
ORD-121796,2025-12-30 12:44:00,KFC-003,KARACHI,Pakistan,Hot Wings,Chicken,5,480,2400,Cash,Takeaway,,3.5
ORD-150321,11-29-2025,KFC-008,Manchester,UK,Dinner Meal,Meals,4,990,3960,online ,dine-in,36.0,2.3
ORD-198158,2025-08-28 12:39:00,KFC-004,Rawalpindi,Pakistan,Coleslaw,Sides,1,180,180,CARD,delivery,26.0,4.3
ORD-197776,2025-11-20 12:39:00,KFC-003,Karachi,Pakistan,Chicky Meal,Meals,5,750,3750,online ,dine-in,,4.1
ORD-197274,2024-07-09 18:18:00,KFC-008,Manchester,UK,Krunch Burger,Burgers,3,380,1140,Card,dine-in,33.0,2.0
ORD-132393,2023-01-30 22:55:00,KFC-001,ISLAMABAD,Pakistan,Boneless Bucket,Buckets,3,1650,4950,Cash,Dine-In,43.0,1.0
ORD-120293,2025-04-28 10:20:00,KFC-002 ,lahore,Pakistan,Mighty Zinger,Burgers,1,890,890,cash,TAKEAWAY,57.0,2.5
ORD-137038,2024-03-10 16:49:00,KFC-005,Peshawar,Pakistan,Hot Wings,Chicken,1,480,480,Card,Takeaway,48.0,2.0
ORD-140862,2024-07-11 13:25:00,KFC-006,Dubai,UAE,Coleslaw,Sides,2,180,360,online ,Takeaway,64.0,2.3
ORD-196190,2024-06-11 10:51:00,KFC-008,Manchester,UK,Coleslaw,Sides,2,180,360,CARD,Takeaway,22.0,2.8
ORD-116951,2023-07-08 12:21:00,KFC-001,Islamabad ,Pakistan,Mighty Zinger,Burgers,4,890,3560,online ,dine-in,16.0,1.0
ORD-116469,2025-12-13 14:36:00,KFC-007,London,UK,Krunch Burger,Burgers,1,380,380,Online,Takeaway,150.0,1.3
ORD-138493,2025-09-22 12:16:00,KFC-003,Karachi ,Pakistan,Krunch Burger,Burgers,5,380,1900,cash,delivery,16.0,3.3
ORD-193325,2024-02-05 10:34:00,KFC-008,Manchester,UK,Rice Bowl,Rice,2,560,1120,cash,Dine-In,45.0,2.8
ORD-130042,2024-03-24 19:52:00,KFC-006,Dubai,UAE,Fries (Regular),Sides,2,220,440,Online,Takeaway,29.0,1.6
ORD-177202,2025-12-15 12:01:00,KFC-006,Dubai,UAE,Boneless Bucket,Buckets,3,1650,4950,Online,dine-in,53.0,3.6
ORD-116896,2025-05-26 14:14:00,KFC-001,Islamabad,Pakistan,Pepsi (Regular),Beverages,4,150,600,online ,Takeaway,36.0,4.4
ORD-134258,2023-11-14 22:51:00,KFC-004,Rawalpindi,Pakistan,Pepsi (Regular),Beverages,3,150,450,Credit Card,TAKEAWAY,18.0,4.0
ORD-194483,2023-04-17 12:28:00,KFC-007,London,UK,Pepsi (Large),,5,220,1100,cash,Dine-In,28.0,1.5
ORD-185876,2024-02-04 18:15:00,KFC-006,Dubai,UAE,Pepsi (Large),Beverages,3,220,660,Card,Takeaway,42.0,3.9
ORD-110997,2024-07-14 12:07:00,KFC-002,LAHORE,Pakistan,Pepsi (Regular),Beverages,5,150,750,Online,Takeaway,55.0,4.3
ORD-182847,2023-02-17 22:43:00,KFC-008,Manchester,UK,Dinner Meal,Meals,3,990,2970,cash,dine-in,35.0,3.6
ORD-159310,07/10/2024,KFC-003,KARACHI,Pakistan,Rice Bowl,Rice,1,560,560,cash,Dine-In,49.0,2.2
ORD-167668,2024-06-21 10:44:00,KFC-003,Karachi,Pakistan,Twister,Wraps,3,520,1560,Credit Card,Dine-In,41.0,2.5
ORD-155089,2025-05-30 19:52:00,KFC-006,Dubai,UAE,Chicky Meal,Meals,3,750,2250,cash,Takeaway,33.0,2.7
ORD-187576,10/12/2023,KFC-007,London,UK,Zinger Burger,Burgers,5,650,3250,CARD,Delivery,27.0,4.4
ORD-173666,02-13-2024,KFC-005,,Pakistan,Coleslaw,Sides,3,180,540,Cash,TAKEAWAY,41.0,2.9
ORD-185862,01-Dec-2025,KFC-005,Peshawar,Pakistan,Krunch Burger,Burgers,4,380,1520,Card,delivery,20.0,2.3
ORD-139071,2023/12/22 21:38,KFC-004,Rawalpindi,Pakistan,Fries (Regular),Sides,2,220,440,CARD,dine-in,38.0,4.1
ORD-131623,2025-08-17 11:42:00,KFC-004,Rawalpindi,Pakistan,Hot Wings (5 pcs),Chicken,4,480,1920,Cash,Takeaway,52.0,4.4
ORD-148216,2025/12/06 19:52,KFC-007,London,UK,Hot Wings,Chicken,3,480,1440,Credit Card,Takeaway,48.0,4.0
ORD-121930,2025-10-24 22:48:00,KFC-001,Islamabad,Pakistan,Chicky Meal,Meals,4,750,3000,Online,Takeaway,52.0,2.1
ORD-143772,2023-09-12 17:48:00,KFC-003,Karachi,Pakistan,Fries (Large),Sides,5,320,1600,Credit Card,Dine-In,47.0,3.5
ORD-140880,2025-07-03 15:56:00,KFC-004,Rawalpindi,Pakistan,Boneless Bucket,Buckets,2,1650,3300,online ,Dine-In,49.0,2.6
ORD-194957,2025-07-02 16:56:00,KFC-002,lahore,Pakistan,Krunch Burger,Burgers,3,380,1140,cash,Takeaway,45.0,2.1
ORD-161879,2024-08-16 14:56:00,KFC-001,Islamabad,Pakistan,Coleslaw,Sides,2,180,360,cash,delivery,58.0,4.8
ORD-135050,2023-10-02 12:01:00,KFC-002,Lahore,Pakistan,Chicken Bucket (8 pcs),Buckets,3,1850,5550,online ,Delivery,37.0,2.5
ORD-153324,2024-03-15 15:55:00,KFC-002,Lahore,Pakistan,Fries (Large),Sides,1270,320,406400,Online,dine-in,22.0,1.2
ORD-152322,2023-07-12 22:58:00,KFC-001,Islamabad,Pakistan,Coleslaw,Sides,5,180,900,online ,delivery,17.0,3.2
ORD-106854,2025-04-02 15:42:00,KFC-007,London,UK,Pepsi (Regular),Beverages,4,150,600,Card,Takeaway,16.0,4.3
ORD-174166,2023/09/24 20:45,KFC-006 ,Dubai,UAE,Pepsi (Regular),Beverages,4,150,600,cash,Takeaway,58.0,1.2
ORD-143112,2024-08-17 13:27:00,KFC-002,Lahore ,Pakistan,Mighty Zinger,Burgers,2,890,1780,CARD,Takeaway,23.0,3.5
ORD-181019,2023-03-18 17:17:00,KFC-004,Rawalpindi,Pakistan,Twister,Wraps,3,520,1560,Credit Card,Delivery,59.0,3.3
ORD-143791,2023-10-29 22:20:00,KFC-001,Islamabad,Pakistan,Zinger Burger,Burgers,3,650,1950,Cash,TAKEAWAY,25.0,4.8
ORD-161204,2023-07-06 21:05:00,KFC-005,Peshawar,Pakistan,Coleslaw,Sides,5,180,900,online ,TAKEAWAY,53.0,2.1
ORD-108163,2024-03-27 10:33:00,KFC-007,London,UK,Boneless Bucket,Buckets,5,1650,8250,cash,delivery,34.0,4.6
ORD-188355,2023/08/22 13:59,KFC-006,Dubai,UAE,Rice Bowl,Rice,3,560,1680,cash,dine-in,46.0,1.6
ORD-102892,2023-04-10 10:07:00,KFC-005,Peshawar,Pakistan,Fries (Large),Sides,2,320,640,CARD,delivery,33.0,2.2
ORD-191996,2023-02-18 19:55:00,KFC-004,Rawalpindi,Pakistan,Twister,Wraps,2,520,1040,cash,Delivery,26.0,4.7
ORD-152265,2024-09-16 15:33:00,KFC-003,,Pakistan,Boneless Bucket,Buckets,1,1650,1650,online ,delivery,20.0,3.6
ORD-143439,2023/07/25 15:25,KFC-007,London,UK,Mighty Zinger,Burgers,5,890,4450,Cash,delivery,45.0,5.0
ORD-145184,11-03-2025,KFC-003,Karachi,Pakistan,Coleslaw,Sides,2,180,360,Online,delivery,57.0,3.9
ORD-104950,2024-08-21 12:50:00,KFC-003,,Pakistan,Chicken Bucket (8 pcs),Buckets,5,1850,9250,CARD,dine-in,64.0,1.2
ORD-189919,2023-07-20 21:42:00,KFC-006,Dubai,UAE,Dinner Meal,Meals,1,990,990,Cash,Delivery,61.0,1.3
ORD-133679,2023-08-09 17:01:00,KFC-005,Peshawar,Pakistan,Dinner Meal,Meals,5,990,4950,Cash,Takeaway,57.0,
ORD-178097,2025-01-30 17:22:00,KFC-003,KARACHI,Pakistan,Chicken Bucket (8 pcs),Buckets,4,1850,7400,Cash,dine-in,50.0,2.6
ORD-178553,2024-02-10 15:16:00,KFC-004,Rawalpindi,Pakistan,Pepsi (Regular),Beverages,5,150,750,cash,,17.0,4.4
ORD-121229,2025-09-08 11:26:00,KFC-001 ,Islamabad ,Pakistan,Fries (Regular),Sides,5,220,1100,cash,delivery,24.0,1.8
ORD-158979,2025-06-16 18:53:00,KFC-008,Manchester,UK,Zinger Burger,Burgers,4,650,2600,Cash,delivery,50.0,4.3
ORD-102199,2025-01-04 20:12:00,KFC-002,Lahore,Pakistan,Zinger Burger,Burgers,3,650,2092,Credit Card,dine-in,20.0,3.3
ORD-101159,2023/12/07 22:07,KFC-004,Rawalpindi,Pakistan,Chicken Bucket (8 pcs),Buckets,5,1850,9250,CARD,Delivery,34.0,4.2
ORD-144486,2025/09/15 15:34,KFC-004,rawalpindi,Pakistan,Fries (Large),Sides,1,320,320,Online,delivery,61.0,4.4
ORD-197769,2023-10-26 16:34:00,KFC-008,Manchester,UK,Chicky Meal,Meals,1,750,750,CARD,dine-in,15.0,3.0
ORD-146237,2025-03-11 15:29:00,KFC-006,,UAE,Zinger Burger,Burgers,3,650,1950,Online,Takeaway,36.0,4.1
ORD-108893,2025-01-23 13:10:00,KFC-007,London,UK,Fries (Large),Sides,4,320,1280,online ,delivery,64.0,1.8
ORD-151909,17/03/2023,KFC-001,Islamabad,Pakistan,Twister,Wraps,2,520,1040,CARD,dine-in,51.0,4.5
ORD-160634,2025-01-26 14:34:00,KFC-001,Islamabad,Pakistan,Rice Bowl,Rice,5,560,2800,cash,Takeaway,62.0,4.8
ORD-117421,2024-09-08 10:07:00,KFC-004,Rawalpindi,Pakistan,Rice Bowl,Rice,5,560,2800,Cash,delivery,20.0,4.2
ORD-152406,2024-01-14 20:27:00,KFC-003,Karachi,Pakistan,Dinner Meal,Meals,2,990,1980,Credit Card,TAKEAWAY,56.0,3.8
ORD-160027,2024-06-21 16:20:00,KFC-008,Manchester,UK,Pepsi (Regular),Beverages,1,150,150,cash,Takeaway,34.0,1.5
ORD-138277,2025-05-06 10:21:00,KFC-002,Lahore,Pakistan,Fries (Regular),Sides,2,220,440,cash,Takeaway,20.0,1.5
ORD-163094,30-Jun-2025,KFC-002,Lahore,Pakistan,Zinger Burger,Burgers,1,650,650,Credit Card,Delivery,40.0,2.6
ORD-143180,26-Dec-2024,KFC-002,Lahore,Pakistan,Mighty Zinger,Burgers,1,890,890,online ,Dine-In,53.0,3.7
ORD-162092,2023-05-30 22:15:00,KFC-006,Dubai,UAE,Pepsi (Regular),Beverages,4,150,600,CARD,Takeaway,40.0,
ORD-144140,2025-09-12 15:27:00,KFC-006,Dubai,UAE,Pepsi (Regular),Beverages,4,150,600,CARD,Delivery,16.0,3.0
ORD-176757,11-15-2023,KFC-008,Manchester,UK,Pepsi (Large),Beverages,3,220,660,cash,delivery,53.0,2.1
ORD-107899,2023-10-21 16:31:00,KFC-001,ISLAMABAD,Pakistan,Dinner Meal,Meals,4,990,3960,cash,Takeaway,62.0,3.2
ORD-116631,2024-04-27 15:38:00,KFC-007,London,UK,Hot Wings (5 pcs),Chicken,5,480,2400,Card,dine-in,44.0,3.8
ORD-184270,2023-02-24 20:00:00,KFC-005,Peshawar,Pakistan,Coleslaw,Sides,5,180,900,Credit Card,dine-in,53.0,3.2
ORD-160071,2024-09-02 11:54:00,KFC-001,Islamabad ,Pakistan,Twister,Wraps,4,520,2080,cash,Dine-In,28.0,3.2
ORD-157175,2024-01-20 10:17:00,KFC-008,Manchester,UK,Boneless Bucket,Buckets,1,1650,1650,online ,delivery,25.0,3.7
ORD-105961,2024-06-28 11:41:00,KFC-004,Rawalpindi,Pakistan,Hot Wings (5 pcs),Chicken,1,480,480,online ,Delivery,28.0,1.8
ORD-197773,2023-09-12 19:37:00,KFC-005,Peshawar,Pakistan,Hot Wings (5 pcs),Chicken,2,480,960,Cash,delivery,15.0,3.7
ORD-121040,2024-09-25 12:57:00,KFC-001,ISLAMABAD,Pakistan,Boneless Bucket,Buckets,2,1650,3300,Card,delivery,41.0,1.7
ORD-146727,2024-07-02 19:48:00,KFC-004,Rawalpindi,Pakistan,Mighty Zinger,Burgers,1,890,890,,Delivery,34.0,1.3
ORD-133554,2025-03-04 20:00:00,KFC-005 ,Peshawar,Pakistan,Boneless Bucket,,2,1650,3300,CARD,delivery,21.0,1.3
ORD-110694,2024-04-26 16:54:00,KFC-007,London,UK,Pepsi (Large),Beverages,3,220,660,online ,Dine-In,40.0,1.9
ORD-127444,2025-03-29 14:16:00,KFC-005,Peshawar,Pakistan,Mighty Zinger,Burgers,4,890,3560,Card,Delivery,35.0,3.5
ORD-152452,2023-09-01 19:48:00,KFC-003,Karachi,Pakistan,Boneless Bucket,Buckets,4,1650,6600,Card,TAKEAWAY,43.0,2.4
ORD-169762,2025-08-30 22:57:00,KFC-003,Karachi,Pakistan,Krunch Burger,Burgers,2,380,760,cash,Takeaway,20.0,2.2
ORD-187656,2023-07-13 15:43:00,KFC-002,Lahore,Pakistan,Mighty Zinger,Burgers,1,890,890,online ,Delivery,34.0,1.5
ORD-150760,2023-01-27 19:39:00,KFC-007,London,UK,Fries (Large),Sides,4,320,1280,cash,Takeaway,53.0,1.3
ORD-147753,2024-04-04 22:48:00,KFC-003,Karachi ,Pakistan,Pepsi (Regular),Beverages,1,150,150,CARD,Delivery,40.0,2.8
ORD-159399,2025-08-06 15:54:00,KFC-001,ISLAMABAD,Pakistan,Twister,Wraps,3,520,1560,online ,Delivery,37.0,4.2
ORD-120812,2024-02-09 19:53:00,KFC-003,Karachi,Pakistan,Coleslaw,Sides,3,180,540,cash,Takeaway,55.0,4.5
ORD-176096,2023-09-26 20:14:00,KFC-005,Peshawar,Pakistan,Dinner Meal,Meals,1,990,990,CARD,Dine-In,58.0,3.7
ORD-163664,2024-08-20 11:21:00,KFC-008,Manchester,UK,Boneless Bucket,Buckets,4,1650,6600,CARD,,49.0,3.8
ORD-141071,2024-01-09 21:18:00,KFC-001,islamabad,Pakistan,Zinger Burger,Burgers,1,650,650,CARD,Dine-In,15.0,1.1
ORD-134181,2025-12-09 19:02:00,KFC-001,Islamabad,Pakistan,Fries Regular,Sides,5,220,1100,Online,Dine-In,,3.4
ORD-104566,2023-08-16 13:42:00,KFC-005 ,Peshawar,Pakistan,Pepsi (Large),Beverages,5,220,1100,cash,Takeaway,31.0,2.0
ORD-141654,2025-08-16 12:20:00,KFC-004,Rawalpindi,Pakistan,Chicken Bucket (8 pcs),Buckets,4,1850,7400,Online,TAKEAWAY,63.0,2.7
ORD-158816,26/09/2023,KFC-001,islamabad,Pakistan,Pepsi (Regular),Beverages,2,150,300,Online,delivery,56.0,2.7
ORD-178338,2024-05-18 13:19:00,KFC-006,Dubai,UAE,Mighty Zinger,Burgers,4,890,3560,Online,Delivery,26.0,3.1
ORD-139407,2025-05-04 11:54:00,KFC-003,KARACHI,Pakistan,Fries (Regular),Sides,2,220,440,CARD,Takeaway,19.0,3.6
ORD-137117,2025-11-15 10:30:00,KFC-002,Lahore,Pakistan,Fries (Regular),Sides,1,220,220,Card,Dine-In,55.0,
ORD-100121,2025-06-16 17:58:00,KFC-007,London,UK,Mighty Zinger,Burgers,1,890,890,Online,Dine-In,55.0,2.0
ORD-120921,2025-05-05 21:10:00,KFC-008,Manchester,UK,Mighty Zinger,Burgers,4,890,3560,cash,dine-in,22.0,4.8
ORD-113199,2023-01-09 19:14:00,KFC-008,Manchester,UK,Fries (Regular),Sides,1,220,220,cash,Takeaway,55.0,3.9
ORD-145614,2024-07-25 20:29:00,KFC-007,London,UK,Pepsi (Regular),Beverages,4,150,600,CARD,Delivery,23.0,2.7
ORD-126532,2024-02-23 20:31:00,KFC-006,Dubai,UAE,Boneless Bucket,Buckets,3,1650,4950,,dine-in,22.0,1.2
ORD-159011,2023-03-27 19:40:00,KFC-005,Peshawar,Pakistan,Twister,Wraps,4,520,2080,Cash,Delivery,24.0,4.3
ORD-127892,2024-02-27 19:59:00,KFC-007,London,UK,Fries (Large),Sides,4,320,1280,Online,TAKEAWAY,26.0,4.8
ORD-173064,,KFC-007,London,UK,Chicken Bucket (8 pcs),Buckets,3,1850,5550,online ,Delivery,24.0,2.0
ORD-177894,2024-11-21 21:09:00,KFC-007,London,UK,Boneless Bucket,Buckets,3,1650,4950,Online,Delivery,58.0,1.6
ORD-198273,13-Aug-2025,KFC-008,Manchester,UK,Boneless Bucket,Buckets,5,1650,8250,Cash,Takeaway,23.0,4.9
ORD-113719,2025-11-30 12:09:00,KFC-003,Karachi,Pakistan,Mighty Zinger,Burgers,5,890,4450,cash,dine-in,59.0,2.6
ORD-171693,2023-03-22 14:43:00,KFC-004,Rawalpindi,Pakistan,Fries (Regular),Sides,3,220,660,Cash,delivery,64.0,2.0
ORD-170689,03-31-2023,KFC-001,Islambad,Pakistan,Chicky Meal,Meals,2,750,1500,Online,Takeaway,35.0,4.9
ORD-116725,2024-01-08 20:32:00,KFC-007,London,UK,Krunch Burger,Burgers,1,380,380,Credit Card,TAKEAWAY,40.0,2.0
ORD-106942,2025-06-15 15:11:00,KFC-008,,UK,Pepsi (Regular),Beverages,3,150,450,Online,Dine-In,20.0,3.7
ORD-121325,2023-05-01 18:54:00,KFC-004,Rawalpindi,Pakistan,Chicky Meal,Meals,1,750,750,Credit Card,Takeaway,22.0,4.9
ORD-126221,2024-08-30 16:05:00,KFC-002,Lahore,Pakistan,Rice Bowl,Rice,2,560,1120,Cash,TAKEAWAY,,4.6
ORD-157005,2024/06/06 14:00,KFC-001,Islamabad,Pakistan,Coleslaw,Sides,4,180,720,Credit Card,delivery,49.0,2.3
ORD-176535,2023-02-02 14:10:00,KFC-002,lahore,Pakistan,Mighty Zinger,Burgers,5,890,4450,cash,Delivery,44.0,4.1
ORD-193219,2024-06-06 12:44:00,KFC-008,Manchester,UK,Pepsi (Regular),Beverages,2,150,300,CARD,dine-in,48.0,2.8
ORD-110242,2023/12/22 18:06,KFC-005,Peshawar,Pakistan,Coleslaw,,5,180,900,Cash,delivery,58.0,
ORD-125879,2025-10-11 14:17:00,KFC-007,London,UK,Chicken Bucket (8 pcs),Buckets,3,1850,5550,CARD,Delivery,18.0,3.2
ORD-121161,2024-08-12 12:10:00,KFC-002,Lahore,Pakistan,Chicken Bucket (8 pcs),Buckets,5,1850,9250,CARD,Dine-In,64.0,2.2
ORD-187617,2024-12-03 14:31:00,KFC-008,Manchester,UK,Rice Bowl,Rice,1,560,560,Credit Card,dine-in,,
ORD-138012,2023-06-20 22:46:00,KFC-008,Manchester,UK,Boneless Bucket,Buckets,3,1650,4950,Credit Card,dine-in,51.0,2.9
ORD-188958,2024-09-09 21:17:00,KFC-002,Lahore,Pakistan,Boneless Bucket,Buckets,5,1650,8250,CARD,dine-in,35.0,3.8
ORD-153799,2025/11/18 17:24,KFC-004,Rawalpindi,Pakistan,Boneless Bucket,Buckets,4,1650,6600,Credit Card,delivery,19.0,1.8
ORD-168732,2024-09-18 17:22:00,KFC-008,Manchester,UK,Krunch Burger,Burgers,4,380,1520,online ,delivery,16.0,1.2
ORD-166860,2025-06-27 13:03:00,KFC-003,Karachi,Pakistan,Twister,Wraps,4,520,2080,Credit Card,dine-in,63.0,2.4
ORD-178753,2024-01-24 18:00:00,KFC-002,Lahore,Pakistan,Coleslaw,Sides,3,180,540,cash,dine-in,18.0,4.2
ORD-120137,2024-09-22 15:40:00,KFC-002,Lahore,Pakistan,Hot Wings (5 pcs),Chicken,1,480,480,Card,Takeaway,18.0,2.9
ORD-142569,2025-08-07 20:39:00,KFC-005,Peshawar,Pakistan,Fries (Large),Sides,4,320,1280,Online,dine-in,54.0,1.8
ORD-164924,2023-02-14 19:28:00,KFC-006,Dubai,UAE,Dinner Meal,Meals,3,990,2970,Cash,Dine-In,42.0,2.7
ORD-144144,2024-04-06 13:37:00,KFC-007,London,UK,Boneless Bucket,Buckets,3,1650,4950,CARD,delivery,34.0,2.6
ORD-171624,15-Feb-2023,KFC-008,Manchester,UK,Twister,Wraps,4,520,2080,Online,Dine-In,,3.6
ORD-166940,2023-02-16 11:32:00,KFC-002,LAHORE,Pakistan,Fries (Large),Sides,1,320,320,Online,delivery,17.0,1.6
ORD-191892,2025-06-18 20:20:00,KFC-001,,Pakistan,Fries (Regular),Sides,5,220,1100,Credit Card,delivery,45.0,3.5
ORD-187589,2024-01-27 14:47:00,KFC-008,Manchester,UK,Chicken Bucket (8 pcs),Buckets,1,1850,1850,cash,dine-in,48.0,
ORD-190190,2023-12-04 12:37:00,KFC-001,ISLAMABAD,Pakistan,Twister,Wraps,3,520,1560,Online,Takeaway,44.0,4.1
ORD-164826,04-19-2024,KFC-001,Islamabad,Pakistan,Pepsi (Large),Beverages,2,220,440,Online,Dine-In,37.0,
ORD-172427,2023-10-10 20:09:00,KFC-008,Manchester,UK,Zinger Burger,Burgers,3,650,1950,Cash,delivery,58.0,4.8
ORD-167642,2023-02-04 17:44:00,KFC-005 ,Peshawar,Pakistan,Rice Bowl,Rice,4,560,2240,Credit Card,delivery,27.0,3.4
ORD-159027,2023-04-27 17:29:00,KFC-005,Peshawar,Pakistan,Rice Bowl,Rice,4,560,2240,Cash,Delivery,34.0,1.8
ORD-119363,17-Jul-2024,KFC-008,Manchester,UK,Pepsi (Large),Beverages,1,220,220,cash,Takeaway,41.0,4.2
ORD-134850,2023-12-15 17:19:00,KFC-007,London,UK,Fries (Large),Sides,2,320,640,Online,TAKEAWAY,36.0,3.9
ORD-165760,2025-09-18 10:41:00,KFC-002,Lahore,Pakistan,Krunch Burger,Burgers,5,380,1900,Cash,delivery,27.0,3.4
ORD-129036,2024-09-13 13:08:00,KFC-008,Manchester,UK,Hot Wings (5 pcs),Chicken,1,480,480,online ,Delivery,62.0,4.1
ORD-142457,2025-07-21 20:55:00,KFC-008,Manchester,UK,Chicken Bucket (8 pcs),Buckets,3,1850,5550,Card,dine-in,47.0,1.2
ORD-141883,2023-02-27 22:33:00,KFC-007,London,UK,Chicky Meal,Meals,4,750,3000,CARD,delivery,20.0,4.0
ORD-151394,2024-03-13 10:11:00,KFC-001,Islamabad ,Pakistan,Chicken Bucket (8 pcs),Buckets,5,1850,9250,CARD,Dine-In,37.0,4.7
ORD-157149,06-03-2024,KFC-001 ,islamabad,Pakistan,Mighty Zinger,Burgers,2,890,1780,Credit Card,delivery,29.0,3.9
ORD-173313,2023-09-02 22:41:00,KFC-007,London,UK,Fries (Regular),Sides,5,220,1100,Credit Card,Takeaway,45.0,4.7
ORD-124259,2025-04-21 16:28:00,KFC-004,Rawalpindi,Pakistan,Regular Fries,Sides,1,220,220,,dine-in,18.0,3.9
ORD-143734,2025-10-06 14:35:00,KFC-003,Karachi,Pakistan,Pepsi (Regular),Beverages,4,150,600,online ,Delivery,,3.1
ORD-177532,2023-06-08 20:40:00,KFC-002,Lahore,Pakistan,Hot Wings (5 pcs),Chicken,5,480,2400,CARD,dine-in,39.0,
ORD-177655,2025-06-15 10:02:00,KFC-001,Islamabad,Pakistan,Twister,,5,520,2600,CARD,Dine-In,27.0,4.9
ORD-193227,09-10-2024,KFC-002 ,Lahore ,Pakistan,Coleslaw,Sides,2,180,360,Credit Card,Dine-In,46.0,1.6
ORD-182884,2024-02-16 13:51:00,KFC-005,Peshawar,Pakistan,hot wings (5 pcs),Chicken,4,480,1920,CARD,dine-in,26.0,2.2
ORD-177841,2023-07-01 16:25:00,KFC-004 ,Rawalpindi,Pakistan,Chicken Bucket (8 pcs),Buckets,5,1850,9250,cash,Delivery,64.0,3.9
ORD-128180,2023-07-07 15:59:00,KFC-007,London,UK,Chicken Bucket (8 pcs),Buckets,2,1850,3700,Cash,Dine-In,56.0,3.5
ORD-113086,2025-08-26 22:22:00,KFC-003,karachi,Pakistan,Boneless Bucket,Buckets,2,1650,3300,Card,Dine-In,58.0,3.1
ORD-117322,2025-01-04 16:50:00,KFC-005,Peshawar,Pakistan,Regular Fries,Sides,5,220,1100,cash,dine-in,43.0,
ORD-152618,2023-10-09 16:59:00,KFC-004 ,Rawalpindi ,Pakistan,Pepsi (Regular),,4,150,600,Online,dine-in,20.0,2.3
ORD-199085,2025-05-07 15:00:00,KFC-005,Peshawar,Pakistan,Pepsi (Large),Beverages,3,220,660,online ,TAKEAWAY,50.0,
ORD-197035,2023-11-13 22:08:00,KFC-006,Dubai,UAE,Fries (Large),Sides,5,320,1600,CARD,delivery,25.0,2.3
ORD-142813,2025-12-15 21:25:00,KFC-006,,UAE,Dinner Meal,Meals,2,990,1980,Cash,TAKEAWAY,16.0,1.5
ORD-109365,2023-11-20 21:49:00,KFC-007,London,UK,Twister,Wraps,4,520,2080,Cash,TAKEAWAY,61.0,3.5
ORD-110576,2023-06-09 20:56:00,KFC-004,rawalpindi,Pakistan,Pepsi (Large),Beverages,3,220,660,Card,dine-in,29.0,2.4
ORD-137295,2023-10-22 15:12:00,KFC-002,Lahore,Pakistan,Fries (Large),Sides,3,320,960,Online,Delivery,37.0,2.4
ORD-180914,2024-01-17 14:33:00,KFC-003,karachi,Pakistan,Krunch Burger,Burgers,5,380,1900,CARD,Delivery,61.0,2.3
ORD-125529,2025-09-24 18:38:00,KFC-004,Pindi,Pakistan,Chicken Bucket (8 pcs),Buckets,3,1850,5550,Cash,delivery,42.0,2.4
ORD-121181,2025-11-27 13:22:00,KFC-001,ISLAMABAD,Pakistan,Coleslaw,Sides,1,180,180,Credit Card,Takeaway,59.0,2.3
ORD-154381,2024-01-13 18:08:00,KFC-003,Karachi,Pakistan,Dinner Meal,Meals,2,990,1980,Card,delivery,36.0,4.0
ORD-104107,2024-08-06 15:49:00,KFC-003,Karachi,Pakistan,Pepsi (Regular),Beverages,1,150,150,online ,Delivery,,3.5
ORD-153901,2025-12-01 14:11:00,KFC-003,Karachi,Pakistan,Chicky Meal,Meals,5,750,3750,Online,Dine-In,53.0,2.8
ORD-139967,2025-08-19 20:14:00,KFC-002,Lahore,Pakistan,Rice Bowl,Rice,3,560,1680,online ,TAKEAWAY,29.0,1.7
ORD-153081,2025/11/01 22:49,KFC-007,London,UK,Zinger Burger,Burgers,1,650,650,Online,dine-in,39.0,1.3
ORD-120857,2023/10/24 16:13,KFC-002,Lahor,Pakistan,Pepsi (Regular),Beverages,2,150,300,cash,Delivery,45.0,3.2
ORD-149487,2025-07-17 22:32:00,KFC-008,Manchester,UK,Twister,Wraps,2,520,1040,cash,Takeaway,28.0,4.5
ORD-109152,2024-01-20 21:15:00,KFC-006,Dubai,UAE,Pepsi (Regular),Beverages,3,150,450,cash,delivery,,
ORD-116205,2024-12-08 11:20:00,KFC-003,Karachi,Pakistan,Fries (Large),Sides,5,320,1600,online ,Takeaway,30.0,3.3
ORD-132422,2025-12-02 13:16:00,KFC-005,Peshawar,Pakistan,Coleslaw,Sides,2,180,360,,delivery,38.0,1.0
ORD-189969,2023-01-01 16:55:00,KFC-006,Dubai,UAE,Pepsi (Regular),Beverages,1,150,150,CARD,dine-in,23.0,3.2
ORD-115350,2025/05/21 12:11,KFC-001,Islamabad,Pakistan,Pepsi (Regular),Beverages,5,150,750,Card,,27.0,2.0
ORD-107032,2023-03-15 18:17:00,KFC-002,Lahore,Pakistan,Coleslaw,Sides,3,180,540,,Takeaway,63.0,2.9
